id;prix
1;3.71987497642
2;2.6017745814
3;22.2983936718
4;35.518286329
5;167.488829628
6;20.7858554836
7;1.87360958292
8;456.936420732
9;16.7221162342
10;8.11630337809
11;3.30401420099
12;5.66813007702
13;12.8032344139
14;6.24101024097
15;20.0496168912
16;222.02963204
17;3.45858452614
18;7.08676120499
19;3.98951586975
20;4.96207793109
21;11.4198113893
22;1.58167674076
23;23.2352041064
24;9.63503394972
25;5.80300665144
26;5.31137163337
27;2.94499749781
28;9.42952349413
29;12.912155643
30;2.86613242431
31;9.47418890069
32;9.85480693461
33;5.02627844639
34;14.9416095641
35;7.5235145906
36;3.60491306252
37;44.8643876274
38;24.3243636655
39;15.1263372977
40;105.024729896
41;5.96990511495
42;18.2479338406
43;1.68347874246
44;8.06033553898
45;2.43106135025
46;4.6191082697
47;31.9986590283
48;7.87184322543
49;13.1584909146
50;7.61835140509
51;6.67474026511
52;6.30106723196
53;4.70834325398
54;12.937325782
55;133.931333468
56;4.84168565399
57;5.65466894396
58;6.28595223817
59;4.17201762238
60;14.071417459
61;7.75264017666
62;218.457666376
63;5.8840723829
64;5.47921699689
65;6.69770822269
66;1.57988306599
67;10.6183199752
68;10.6183199752
69;30.5056560228
70;9.42944715219
71;1.52716362658
72;14.8997408034
73;4.70252684995
74;7.92664031296
75;2.9484677383
76;9.42605422375
77;6.80586330994
78;2.22778456429
79;8.9970442346
80;7.5611780468
81;64.4634521675
82;7.04741880793
83;14.6910469554
84;5.77815905553
85;7.71442535993
86;36.1260446694
87;2.65273610767
88;7.37799682309
89;7.24973869965
90;18.4238390203
91;21.9562359909
92;2.0524869079
93;27.2515164583
94;1.69951136356
95;6.50070889494
96;7.7654670148
97;95.811565827
98;10.4901085432
99;1.17080415128
100;60.3370109005
101;4.01554550968
102;34.8265856449
103;111.466172965
104;2.59597654659
105;4.82942922209
106;6.48775029697
107;3.70369775546
108;20.6892290745
109;5.99886051367
110;7.89922016484
111;1.85941906221
112;5.05469328862
113;18.9013071392
114;6.23002235005
115;1.48409926132
116;18.4331389555
117;2.88544038658
118;2.69379565917
119;6.31176598192
120;1.68571337679
121;22.0443187513
122;2.01951596337
123;26.5011080412
124;171.671920101
125;4.40729858255
126;16.8136779821
127;51.432002993
128;3.27704914126
129;18.7684168474
130;11.2929138132
131;10.2072520363
132;505.254091462
133;4.56039291092
134;23.2393327558
135;17.9310813439
136;4.07767410281
137;5.89760438256
138;17.7360179479
139;2.04366304967
140;6.85294935102
141;1.76816529883
142;3.13917852506
143;43.3505218208
144;4.6094582354
145;5.92615240486
146;9.92385834067
147;28.4320807049
148;7.73784395444
149;18.0652068902
150;37.6072218404
151;18.6436249053
152;18.8910574298
153;9.78638185833
154;1.54576871563
155;3.63163134765
156;42.8678058388
157;2.01346747349
158;2.5278492416
159;2.80205369727
160;8.77159709707
161;15.1837491618
162;1.87000497251
163;4.75510150525
164;4.15147919451
165;2.31511642852
166;4.60297736162
167;3.00247559534
168;1.69247707082
169;23.7473749741
170;12.5171547866
171;6.37005821894
172;18.4751322374
173;15.0065643912
174;13.6599340542
175;3.21115954238
176;12.2649324856
177;8.64523917454
178;6.16885248539
179;33.6888931655
180;70.9247583776
181;22.254022023
182;23.3671403823
183;6.42451318451
184;18.6782206234
185;106.496977509
186;3.64438630745
187;7.96012926957
188;8.61103894916
189;2.32255299564
190;40.1280956932
191;6.97385764142
192;2.74129760526
193;17.902242748
194;6.57856733546
195;6.12044602711
196;14.5107833881
197;504.492694215
198;6.43734779139
199;57.427518039
200;47.3511365838
201;4.86334979797
202;24.2579056763
203;9.97086651468
204;4.74855364936
205;12.0861468464
206;26.9242508308
207;6.36345688241
208;12.8838340977
