id;prix
1;4.13463854159
2;2.26893986077
3;22.5595535779
4;37.2219880947
5;181.868695561
6;29.6490432197
7;1.6364501985
8;352.071776149
9;20.3002458839
10;9.46526513532
11;3.54668550962
12;6.00693876445
13;13.6652822371
14;5.30324565818
15;22.4087514564
16;234.629193701
17;4.17031901561
18;8.24264253091
19;4.25350922139
20;5.13636054053
21;10.2866345498
22;1.70181707369
23;30.1597597629
24;11.1929304464
25;5.0612482956
26;4.93214774245
27;6.58129595438
28;9.30816282599
29;14.7959918542
30;2.88661775736
31;10.6800458692
32;9.00678753759
33;5.11413319555
34;26.6067449137
35;7.4682644897
36;3.74548165479
37;51.0989796621
38;25.0060103696
39;14.2493195135
40;118.307945989
41;6.3851479154
42;21.159483001
43;1.79944889695
44;8.91732421488
45;2.53314343711
46;4.93048679918
47;24.215600978
48;7.72436491899
49;13.6070254262
50;7.34456442101
51;6.7204978301
52;6.5708081006
53;4.78882399552
54;17.9502835001
55;127.39817281
56;5.85816627304
57;5.3278390099
58;6.62964884405
59;6.09727464264
60;9.88164835552
61;8.44570187764
62;299.035171122
63;6.08662981887
64;4.91608008293
65;7.07036640272
66;1.90098761235
67;10.566939753
68;10.566939753
69;33.8796130147
70;11.1929304464
71;1.34401283566
72;12.320050149
73;4.96852944182
74;8.22111242795
75;2.97952525734
76;10.5702189802
77;6.5256611803
78;2.86204844716
79;6.16171057563
80;7.75415086436
81;68.5107428076
82;7.54454638349
83;16.2391683046
84;5.33363432359
85;7.61396882635
86;38.2493053138
87;2.19815668889
88;7.16230991469
89;9.68792654406
90;19.6294868944
91;21.759607849
92;2.22639822917
93;37.5498153571
94;1.86474964415
95;6.54832156745
96;8.64510564265
97;75.3550617881
98;11.1594954737
99;1.14479491272
100;70.3896448391
101;3.65982057164
102;33.6106478781
103;107.779814761
104;2.32374875092
105;4.87399472205
106;7.89562833052
107;3.32429356196
108;21.1201479562
109;5.94977291475
110;7.69603936456
111;1.98761601402
112;5.09180174712
113;19.6544690648
114;6.86328905669
115;1.79063903828
116;19.3720643734
117;2.42081093235
118;2.69085020853
119;6.23870959041
120;1.69971567299
121;21.8707219258
122;2.51486550035
123;26.377987957
124;170.556180862
125;4.53395819018
126;16.5768074918
127;65.9218150464
128;4.37929815026
129;19.6373955189
130;10.2866345498
131;10.6599252138
132;251.79367271
133;4.47332201857
134;21.4906975786
135;18.2511350536
136;3.41599885851
137;12.3617939079
138;18.9442233651
139;2.22973590853
140;7.15482982784
141;1.95564531888
142;3.08962168389
143;45.8840444475
144;3.96412407513
145;6.5512245971
146;10.7793561112
147;37.1705366745
148;9.85275229983
149;19.2473011972
150;36.9369331162
151;18.7153284128
152;19.2634724139
153;11.5544005408
154;1.51656494179
155;3.94121137172
156;37.7348714483
157;2.18013090764
158;2.32937766389
159;3.4874959146
160;10.4138390153
161;18.6860313745
162;1.7315769043
163;4.58292782767
164;5.87879692652
165;2.28250409724
166;4.5780090555
167;3.25494876553
168;1.60194140676
169;21.4411316779
170;10.5275629624
171;6.78273945791
172;20.3871414081
173;15.9105464617
174;14.4660145101
175;3.71108801658
176;14.1059385234
177;8.78748032414
178;5.95962303228
179;36.7405471894
180;69.4760464204
181;22.1806854623
182;16.0959238084
183;6.53966834874
184;21.2565369937
185;132.196244555
186;3.64155744881
187;8.52572725352
188;8.15259713559
189;2.35849972924
190;45.5332966418
191;9.09852076197
192;3.93897961513
193;17.5472841212
194;6.59305744884
195;6.18126555893
196;23.5122031048
197;309.58262723
198;6.49420673316
199;57.4160555046
200;58.9528355847
201;4.98212620355
202;23.6017586025
203;8.9964556725
204;4.74276273407
205;12.3111338731
206;32.7476723442
207;6.04685553774
208;9.09280883899
209;47.9703105072
210;30.9866039696
211;19.9868875713
212;1.73668059191
213;20.3858871639
214;68.281944995
215;23.1018835574
216;28.7424985811
217;57.5252875083
218;13.1495185223
219;45.0545044363
220;2.31181323984
221;13.5548524455
222;4.01517783445
223;16.565464869
224;5.18931187674
225;3.98103967171
226;11.3337163508
227;22.0622779612
228;9.61304295541
229;3.75019811251
230;6.53651017612
231;42.2819008585
232;6.25311555817
233;1.80297054416
234;9.87011210523
235;7.47445550245
236;4.9025399134
237;8.05527053305
238;6.4303779026
239;4.14020448363
240;5.96422732051
241;177.254087897
242;20.9822011609
243;3.75985924149
244;15.7164160247
245;20.7428892918
246;2.01388399368
247;6.34020518958
248;18.0066552161
249;6.62964884405
250;6.46993258042
251;7.20631929729
252;2.69045540601
253;40.9922778696
254;14.3601296723
255;81.5686760982
256;10.619846849
257;6.88238548334
258;22.6491872215
259;11.5540412029
260;2.9543166163
261;7.7154752545
262;4.88345550535
263;7.98713377054
264;4.62720572727
265;89.0728615978
266;3.71397347848
267;20.5769730669
268;1.68784186682
269;4.72390363183
270;13.027411098
271;3.94105615065
272;14.8539217064
273;2.68138428715
274;7.56108131454
275;35.7109730468
276;8.59526148814
277;6.46798758215
278;23.8613279251
279;58.730919411
280;7.87452054364
281;64.7497590979
282;1.71022900727
283;332.081585511
284;1.73668059191
285;7.56108131454
286;7.76534961341
287;6.27117529085
288;225.473101477
289;7.32342704777
290;9.87011210523
291;9.22955636658
292;7.54761842602
293;3.56254861381
294;65.5937563185
295;6.85382637068
296;2.18589064327
297;15.2805770599
298;146.727651313
299;7.55975394568
300;5.14223345589
301;80.790919041
302;57.1638687866
303;1.94287185684
304;75.9732237537
305;4.69244943867
306;27.580816408
307;84.8643650365
308;6.46938611459
309;6.2596218008
310;11.7410650864
311;24.3495841769
312;20.6866478191
313;4.93161326725
314;17.8684464885
315;7.25577993444
316;2.27735892381
317;63.7613876605
318;32.6578874218
319;2.5496300984
320;4.7096377174
321;1.35939579944
322;8.89109693083
323;11.655040155
324;2.69441799428
325;1.78908033854
326;3.56847360725
327;5.41374131628
328;131.697182628
329;7.53034564781
330;26.1291921663
331;6.51210083786
332;9.878684848
333;125.920008758
334;26.5558872527
335;14.9477602087
336;53.8966878464
337;19.2634724139
338;58.4382011675
339;19.9940682322
340;7.34456442101
341;26.5189037641
342;7.4173199829
343;5.82928942884
344;49.425177818
345;88.4380724447
346;0.944719103034
347;2.1950152213
348;12.1408032989
349;6.42643816609
350;1.57958070664
351;6.93866502858
352;45.7120286742
353;38.549233018
354;1.55802221688
355;12.8236465257
356;6.63137641701
357;64.1993113937
358;9.44548571502
359;35.5843084964
360;11.1175042556
361;324.126573613
362;3.0509494972
363;3.58011689805
364;6.78273945791
365;2.11368862933
366;12.1812150887
367;4.25733511456
368;8.40007763197
369;3.99813109687
370;294.143411975
371;17.211115917
372;7.56108131454
373;7.22274690845
374;32.168234707
375;2.91776998284
376;19.3332886881
377;19.6544690648
378;6.29759706017
379;3.71108801658
380;32.5511003213
381;6.57055024853
382;22.0995171049
383;1.76057534038
384;51.3949623906
385;5.85610722013
386;169.443439694
387;10.831656206
388;8.1562895299
389;2.4346821736
390;22.4885922316
391;22.7347214768
392;10.7968060342
393;8.06483097248
394;21.4749336475
395;7.95614239776
396;18.9401021436
397;13.0463167865
398;37.7826668495
399;19.5507526852
400;4.71598084268
401;27.3099564099
402;5.46326057378
403;2.21882358819
404;1.69971567299
405;26.5189037641
406;1.85794475166
407;11.9577076959
408;3.8507581579
409;13.9717800456
410;5.35323570627
411;4.08931756374
412;7.48923670153
413;13.189060941
414;8.29647563234
415;326.222848728
416;2.24415071439
417;25.0060103696
418;3.63722793775
419;4.09776839204
420;2.72675776636
421;21.0003244462
422;65.5937563185
423;263.724503231
424;9.67307959253
425;101.941092825
426;6.05193200188
427;2.78492182569
428;6.19159664454
429;86.3928201267
430;61.1266232357
431;6.96859590222
