id;prix
1;4.33163388188
2;3.17687748345
3;22.04
4;36.92
5;182.69
6;27.9702846864
7;1.94
8;342.84041974
9;16.8597133667
10;7.78
11;3.1536013233
12;5.56963634722
13;12.0824831885
14;6.43
15;19.0993998906
16;213.86
17;2.79293314884
18;7.3914802571
19;3.77
20;4.82
21;7.30067643697
22;1.59
23;25.3525396525
24;9.7424124825
25;6.34623806728
26;5.55275283263
27;3.62681856992
28;12.53
29;13.2219451108
30;2.70614635416
31;9.66
32;10.6566666667
33;5.26
34;15.32
35;7.50755135143
36;3.49
37;51.65
38;23.3840722936
39;16.03
40;128.036666667
41;5.95813523632
42;18.6300479743
43;1.69
44;9.90706818388
45;3.04935476145
46;3.8449275186
47;34.8260216603
48;8.14
49;12.0574602842
50;7.53772246381
51;6.36
52;6.36
53;4.53644684748
54;14.2
55;160.12
56;3.45906480259
57;4.26417537759
58;6.35166294874
59;4.73384942546
60;18.5072995578
61;7.55
62;260.98
63;5.78
64;5.65430329393
65;6.75
66;1.45436739972
67;7.30067643697
68;7.30067643697
69;34.6967931917
70;9.7424124825
71;1.46
72;16.0147249305
73;6.36
74;8.19304077409
75;2.83
76;9.66
77;7.90496550569
78;2.73130580439
79;11.6000220354
80;7.4
81;69.33
82;7.3914802571
83;13.0477515147
84;6.03
85;7.70326424509
86;36.8891856466
87;1.64021640917
88;8.07945222632
89;7.12359787405
90;18.2612783269
91;23.8566117568
92;1.89
93;29.45
94;1.69633175092
95;6.36
96;9.86441088785
97;76.034238469
98;11.7
99;1.08
100;9.40445044412
101;4.01
102;33.8531518914
103;100.818695281
104;2.31473540605
105;4.95649394501
106;4.39752901895
107;3.06
108;19.79
109;6.25
110;9.06
111;1.84
112;4.99743516392
113;18.6099825252
114;3.24550154753
115;1.42
116;18.2612783269
117;3.12848226031
118;2.04
119;6.36
120;1.65
121;23.8566117568
122;1.72
123;26.43
124;126.96
125;4.15
126;17.45
127;46.3212948405
128;3.76506972047
129;18.6294973162
130;7.30067643697
131;10.9544348591
132;801.288391679
133;4.15
134;20.13
135;17.7540557922
136;4.01
137;4.10591648751
138;16.87
139;1.75770581115
140;6.36
141;1.76
142;3.19
143;43.04
144;4.15
145;6.04570227346
146;10.5816946037
147;34.8169627914
148;7.03511350478
149;18.63
150;36.0642376431
151;19.75
152;19.0993998906
153;9.7424124825
154;1.52
155;3.77
156;69.1
157;1.87
158;3.0342109587
159;2.51550193798
160;6.97
161;18.63
162;1.59804065582
163;4.95649394501
164;3.22795219664
165;5.62897671733
166;4.01
167;4.04
168;1.62
169;19.0993998906
170;13.0477515147
171;6.13627222073
172;18.63
173;14.86
174;13.45
175;3.8449275186
176;11.9470923796
177;10.58
178;6.36
179;34.23
180;77.21
181;23.8566117568
182;35.0858576911
183;6.35959957163
184;18.63
185;107.353333333
186;3.45210613973
187;8.13
188;9.46403227657
189;2.27403565778
190;40.27
191;7.55055936619
192;3.04176745751
193;18.0533210241
194;6.53790058963
195;6.08798977901
196;14.2
197;523.353815837
198;6.5596538473
199;59.88
200;47.8147364493
201;4.65233887103
202;32.7041492077
203;9.62
204;4.20591250503
205;13.319497209
206;12.8981493795
207;6.36
208;16.3733992182
209;42.3341264661
210;24.0128051699
211;16.46
212;1.78165479253
213;18.1518819313
214;118.72
215;21.6631761291
216;18.6488474175
217;85.0854776133
218;13.3561221953
219;27.0682272349
220;4.91701873888
221;13.3561221953
222;8.16716718866
223;19.0255229205
224;5.27
225;4.65233887103
226;10.13
227;23.8143547798
228;8.92
229;4.37969980428
230;6.36
231;38.7
232;6.27992032577
233;3.27836075278
234;8.38048371657
235;7.14
236;5.9
237;7.4
238;5.65430329393
239;4.88011583107
240;7.30067643697
241;192.53
242;18.6300479743
243;3.7592551287
244;17.05
245;18.6294973162
246;2.17532209531
247;7.91
248;4.6121080069
249;6.35166294874
250;5.66
251;6.4578792
252;1.98
253;46.3549286015
254;12.26
255;99.3497975156
256;11.1183752957
257;8.28774999623
258;17.6360107294
259;11.8513687033
260;2.36905722217
261;7.03621772986
262;4.7688546915
263;5.98489854663
264;3.13016211801
265;89.1
266;3.49412546469
267;14.4893916333
268;2.01707645165
269;5.25304735616
270;12.5414053459
271;3.74699450544
272;16.03
273;1.69373488557
274;7.53200236394
275;75.1053328842
276;6.49968392273
277;6.59
278;48.0494699826
279;74.6968065026
280;5.63
281;76.224743621
282;1.80563640868
283;260.98
284;1.78165479253
285;7.53200236394
286;6.13627222073
287;2.97866310252
288;179.310061997
289;6.58940409558
290;8.38048371657
291;16.5284926891
292;7.66090073033
293;3.6
294;59.94
295;6.72
296;2.3
297;18.4682838865
298;164.85
299;7.82
300;3.07667061822
301;11.124636301
302;61.6912937671
303;1.44
304;94.5
305;5.13294578726
306;29.45
307;44.699876756
308;6.36
309;5.65430329393
310;8.53
311;23.71
312;18.63
313;5.05410144148
314;18.0366083597
315;6.91
316;2.03
317;53.1341697622
318;15.8532484728
319;2.29526742701
320;4.7
321;1.41802999813
322;7.55
323;16.4862185383
324;3.56
325;1.9
326;3.52
327;5.06675573498
328;14.6316765447
329;7.70326424509
330;18.63
331;6.36
332;9.97630598451
333;253.253599163
334;26.421110534
335;15.3235391664
336;47.8147364493
337;19.0993998906
338;40.9072880586
339;18.63
340;7.53772246381
341;24.3816049022
342;7.73
343;5.63549586613
344;45.190321897
345;61.25
346;1.18673731703
347;1.59
348;9.57
349;6.36
350;1.72
351;6.59
352;49.52
353;38.6180027451
354;1.51
355;12.348920707
356;6.53
357;59.94
358;8.48504704186
359;43.33
360;9.7424124825
361;25.95
362;2.96
363;3.57738960876
364;6.13627222073
365;2.3265689852
366;12.3301009266
367;3.40954542425
368;7.78
369;3.75721016394
370;260.98
371;16.93
372;7.53200236394
373;6.97
374;23.8566117568
375;3.16
376;18.6875331435
377;18.6099825252
378;6.4
379;3.8449275186
380;17.0418534329
381;6.36
382;21.2481508737
